Time [ms],[H2O] ppm
-0.0002523128679562735, 1256.1669829222014
0.0008410428931875646, 1343.4535104364331
0.002943650126156429, 1388.9943074003804
0.0039529015979814916, 1419.3548387096782
0.005887300252312857, 1582.542694497154
0.00487804878048779, 1624.2884250474383
0.006896551724137913, 1851.992409867173
0.0088309503784693, 2166.982922201139
0.00992430613961312, 2303.6053130929786
0.010933557611438178, 2406.07210626186
0.011858704793944486, 2523.7191650853897
0.0127838519764508, 2595.8254269449717
0.013793103448275864, 2774.193548387097
0.014970563498738444, 2766.6034155597727
0.0159798149705635, 2876.6603415559775
0.016989066442388553, 2929.7912713472488
0.01900756938603869, 2944.971537001898
0.017998317914213618, 3013.2827324478176
0.01984861227922623, 3039.848197343453
0.020773759461732544, 3172.6755218216317
0.022119428090832637, 3184.0607210626176
0.022876366694701424, 3256.1669829222014
0.023885618166526477, 3176.470588235294
0.024894869638351545, 3203.0360531309298
0.025988225399495385, 3313.0929791271355
0.028847771236333038, 3267.5521821631883
0.026913372582001684, 3404.174573055028
0.02792262405382674, 3377.609108159393
0.03078216989066442, 3483.8709677419356
0.029941126997476867, 3396.584440227704
0.031875525651808255, 3404.1745730550288
0.03280067283431454, 3411.7647058823536
0.033894028595458356, 3559.7722960151805
0.034903280067283445, 3650.853889943074
0.03582842724978973, 3476.280834914611
0.036837678721614794, 3612.9032258064517
0.03776282590412111, 3597.722960151803
0.038856181665264916, 3518.0265654648956
0.0400336417157275, 3612.9032258064517
0.040874684608915045, 3658.444022770398
0.04179983179142135, 3669.829222011385
0.04289318755256518, 3662.239089184061
0.043902439024390234, 3555.977229601519
0.044911690496215316, 3616.698292220114
0.046846089150546666, 3567.3624288425044
0.0458368376787216, 3700.1897533206834
0.04793944491169049, 3658.4440227703985
0.04995794785534061, 3650.853889943074
0.04886459209419679, 3791.271347248577
0.050798990748528165, 3628.083491461101
0.05189234650967198, 3586.337760910816
0.052985702270815796, 3624.2884250474385
0.053910849453322106, 3669.829222011386
0.05483599663582843, 3772.2960151802663
0.05584524810765347, 3703.984819734345
0.056770395290159786, 3662.239089184061
0.057695542472666096, 3643.2637571157493
0.0587888982338099, 3760.910815939279
0.059798149705634976, 3802.656546489564
0.061900756938603856, 3753.3206831119546
0.06282590412111018, 3802.656546489565
0.06080740117746004, 3559.7722960151814
0.063919259882254, 3616.698292220114
0.06585365853658535, 3620.493358633776
0.06484440706476029, 3700.1897533206834
0.06686291000841042, 3749.525616698292
0.06787216148023549, 3692.599620493359
0.06888141295206054, 3749.525616698292
0.07005887300252313, 3662.239089184061
0.07073170731707316, 3703.984819734345
0.071825063078217, 3749.525616698292
0.07283431455004204, 3567.3624288425044
0.07392767031118587, 3677.4193548387098
0.07476871320437344, 3741.9354838709673
0.07586206896551724, 3555.977229601519
0.07695542472666105, 3677.4193548387098
0.07771236333052985, 3609.10815939279
0.07981497056349875, 3760.910815939279
0.08090832632464257, 3677.4193548387098
0.08183347350714887, 3586.337760910816
0.08284272497897394, 3772.2960151802654
0.0868797308662742, 3795.0664136622395
0.08502943650126157, 3643.26375711575
0.08788898233809925, 3620.493358633776
0.08982338099243063, 3540.796963946869
0.09091673675357444, 3681.2144212523717
0.09184188393608074, 3707.7798861480082
0.09285113540790582, 3559.7722960151805
0.09386038687973086, 3681.2144212523717
0.09478553406223716, 3772.2960151802654
0.09579478553406225, 3571.157495256167
0.09772918418839359, 3696.3946869070214
0.09882253994953744, 3571.1574952561677
0.09983179142136249, 3745.7305502846298
-0.010092514718250643, 1688.8045540796961
-0.009167367535744337, 1628.0834914611005
-0.008074011774600516, 1628.0834914611005
-0.007064760302775454, 1749.5256166982922
-0.006223717409587891, 1806.4516129032254
-0.005214465937762842, 1810.2466793168885
-0.004121110176619023, 1829.2220113851993
-0.0031118587047939588, 2333.9658444022775
-0.0021026072329689035, 3502.8462998102464
-0.0010933557611438255, 1514.2314990512332
0.001850294365012615, 1187.855787476281
0.004541631623212772, 1020.8728652751427
