Time [ms],[H2O] ppm
0.6230507538404437, 3536.501146020417
0.654105004670275, 3568.9942989222322
0.6610075128982267, 3568.966154138428
0.6696356481831665, 3568.930973158673
0.6799894105250939, 3568.888755982967
0.6937882703095397, 3597.3747952906756
0.6627542485430677, 3471.0997046556763
0.6627436942491411, 3520.029411299077
0.6713859019259829, 3454.754621461455
0.688642172495862, 3454.6842595019443
0.6748459512848972, 3413.9657935333857
0.693808499372899, 3503.5928575574917
0.7007145256988261, 3487.254810559221
0.7058914068697899, 3487.2337019713677
0.7110718061387291, 3470.902691169048
0.7110647699427781, 3503.5224955979816
0.7214273275296443, 3462.7055228861086
0.7248715454476691, 3495.31125492314
0.7179496876808522, 3585.0438618865114
0.736933344356707, 3576.8115126238167
0.7490144928046101, 3568.6073081449263
0.7559328324734513, 3495.184603396022
0.7291917697615964, 3466.751335557946
0.7473011790905364, 3511.5296865902437
0.7757775436288121, 3495.103687142585
0.7740624708657511, 3446.1810166951354
0.7800986474672331, 3462.466292223774
0.7921498920823447, 3592.896256567851
0.7982194906145941, 3454.237461059055
0.7990770269961249, 3478.6987962827798
0.7956257728821488, 3478.7128686746814
0.7921657235232342, 3519.5016966027506
0.8163297794680282, 3494.938336537736
0.8120086756296077, 3527.575731456547
0.799055038883778, 3580.6356851231967
0.8076831741687174, 3580.600504143442
0.8128582962906936, 3588.7343466628217
0.8197590454696573, 3596.8611529862515
0.8249368061651148, 3592.7625688447815
0.8284126869649193, 3478.579180951612
0.8258180897079803, 3507.132064120856
0.8387462202434874, 3572.31890150909
0.8421877995880309, 3617.1570602069714
0.8534272430952927, 3511.096960539256
0.8577219611988973, 3600.7838322289454
0.8628944447473919, 3621.150101409176
0.8654908010533187, 3584.4422671326993
0.859465178745763, 3519.2272849606607
0.8672305005022085, 3519.195622078881
0.8758340091013195, 3633.3297566003935
0.8827505897211732, 3568.062002958722
0.8896627727185575, 3523.1816270851346
0.8853275964882346, 3621.058630861813
0.8956927926485825, 3568.00923148909
0.9025917827785586, 3584.2909889197526
0.9086235617575713, 3620.963642216474
0.9172446608465601, 3653.5482656656523
0.9198418966769808, 3612.7629558355593
0.9310602315963898, 3604.562269454644
0.9069243204353996, 3498.6464118039244
0.9181364986833518, 3518.9880542983265
0.9233177774767849, 3498.5795679423895
0.9259035794887851, 3510.801440309313
0.9448845975911584, 3514.8015177074685
0.9526288107597509, 3612.6292681124896
0.9603923734672088, 3620.7525563379436
0.9621276752936296, 3575.8932890522087
0.9431448981422683, 3580.048162761287
0.9741947513496303, 3632.9286934311854
0.976793746229039, 3583.9884324938585
0.9854236405629659, 3575.79830040687
0.9612762955835559, 3522.889624953167
0.9923129559235095, 3636.932288927316
0.9957721257579304, 3600.2209365528643
0.938842264318219, 3527.0585710541473
0.8482415666793905, 3551.892824663276
0.9181241853404376, 3576.0727120489596
0.5833648496276973, 3520.3530763128238
0.5246952887390961, 3512.437355867925
0.393561704799917, 3447.732497902335
0.3728576982140375, 3431.507030039281
